area	value	unit	zb	updateTime
湖南省	3145.87	千公顷	有效灌溉面积	2017
湖南省	3132.37	千公顷	有效灌溉面积	2016
湖南省	3113.3182	千公顷	有效灌溉面积	2015
湖南省	3101.6982	千公顷	有效灌溉面积	2014
湖南省	3084.2982	千公顷	有效灌溉面积	2013
湖南省	2715.78	千公顷	有效灌溉面积	2012
湖南省	2762.41	千公顷	有效灌溉面积	2011
湖南省	2738.997	千公顷	有效灌溉面积	2010
湖南省	2720.68	千公顷	有效灌溉面积	2009
湖南省	2708.965	千公顷	有效灌溉面积	2008
湖南省	2696.645	千公顷	有效灌溉面积	2007
湖南省	2696.645	千公顷	有效灌溉面积	2006
湖南省	2690.41	千公顷	有效灌溉面积	2005
湖南省	2683.28	千公顷	有效灌溉面积	2004
湖南省	2675.34	千公顷	有效灌溉面积	2003
广东省	0.0	千公顷	有效灌溉面积	2022
广东省	1776.5	千公顷	有效灌溉面积	2021
广东省	1776.456	千公顷	有效灌溉面积	2020
广东省	1773.396	千公顷	有效灌溉面积	2019
广东省	1775.206	千公顷	有效灌溉面积	2018
广东省	1774.61	千公顷	有效灌溉面积	2017
广东省	1771.71	千公顷	有效灌溉面积	2016
广东省	1771.261236	千公顷	有效灌溉面积	2015
广东省	1770.991079	千公顷	有效灌溉面积	2014
广东省	1770.75708	千公顷	有效灌溉面积	2013
广东省	1874.44	千公顷	有效灌溉面积	2012
广东省	1873.16	千公顷	有效灌溉面积	2011
广东省	1872.458	千公顷	有效灌溉面积	2010
广东省	1871.091297	千公顷	有效灌溉面积	2009
广东省	1863.449997	千公顷	有效灌溉面积	2008
广东省	1312.0358	千公顷	有效灌溉面积	2007
广东省	1314.9279	千公顷	有效灌溉面积	2006
广东省	1317.82	千公顷	有效灌溉面积	2005
广东省	1312.56	千公顷	有效灌溉面积	2004
广东省	1315.93	千公顷	有效灌溉面积	2003
广西壮族自治区	0.0	千公顷	有效灌溉面积	2022
广西壮族自治区	1731.0	千公顷	有效灌溉面积	2021
广西壮族自治区	1731.03	千公顷	有效灌溉面积	2020
广西壮族自治区	1713.084	千公顷	有效灌溉面积	2019
广西壮族自治区	1706.883	千公顷	有效灌溉面积	2018
广西壮族自治区	1669.87	千公顷	有效灌溉面积	2017
广西壮族自治区	1646.07	千公顷	有效灌溉面积	2016
广西壮族自治区	1618.79	千公顷	有效灌溉面积	2015
广西壮族自治区	1600.0	千公顷	有效灌溉面积	2014
广西壮族自治区	1586.369565	千公顷	有效灌溉面积	2013
广西壮族自治区	1541.29	千公顷	有效灌溉面积	2012
广西壮族自治区	1529.242	千公顷	有效灌溉面积	2011
广西壮族自治区	1523.046	千公顷	有效灌溉面积	2010
广西壮族自治区	1522.135	千公顷	有效灌溉面积	2009
广西壮族自治区	1521.447	千公顷	有效灌溉面积	2008
广西壮族自治区	1522.27	千公顷	有效灌溉面积	2007
广西壮族自治区	1519.19	千公顷	有效灌溉面积	2006
广西壮族自治区	1519.82	千公顷	有效灌溉面积	2005
广西壮族自治区	1515.99	千公顷	有效灌溉面积	2004
广西壮族自治区	1516.67	千公顷	有效灌溉面积	2003
海南省	0.0	千公顷	有效灌溉面积	2022
海南省	292.2	千公顷	有效灌溉面积	2021
海南省	292.207	千公顷	有效灌溉面积	2020
海南省	290.627	千公顷	有效灌溉面积	2019
海南省	290.482	千公顷	有效灌溉面积	2018
海南省	289.25	千公顷	有效灌溉面积	2017
海南省	289.95	千公顷	有效灌溉面积	2016
海南省	263.9937	千公顷	有效灌溉面积	2015
海南省	259.9237	千公顷	有效灌溉面积	2014
海南省	260.9277	千公顷	有效灌溉面积	2013
海南省	256.75	千公顷	有效灌溉面积	2012
海南省	247.51	千公顷	有效灌溉面积	2011
海南省	243.79	千公顷	有效灌溉面积	2010
海南省	243.17	千公顷	有效灌溉面积	2009
海南省	246.10637	千公顷	有效灌溉面积	2008
海南省	169.92	千公顷	有效灌溉面积	2007
海南省	169.093	千公顷	有效灌溉面积	2006
海南省	168.266	千公顷	有效灌溉面积	2005
海南省	169.82	千公顷	有效灌溉面积	2004
海南省	177.27	千公顷	有效灌溉面积	2003
重庆市	0.0	千公顷	有效灌溉面积	2022
重庆市	698.3	千公顷	有效灌溉面积	2021
重庆市	698.32	千公顷	有效灌溉面积	2020
重庆市	697.68	千公顷	有效灌溉面积	2019
重庆市	696.94	千公顷	有效灌溉面积	2018
重庆市	694.26	千公顷	有效灌溉面积	2017
重庆市	690.6	千公顷	有效灌溉面积	2016
重庆市	687.1926	千公顷	有效灌溉面积	2015
重庆市	677.2626	千公顷	有效灌溉面积	2014
重庆市	675.1826	千公顷	有效灌溉面积	2013
重庆市	702.97	千公顷	有效灌溉面积	2012
重庆市	692.88	千公顷	有效灌溉面积	2011
重庆市	685.25	千公顷	有效灌溉面积	2010
重庆市	672.02	千公顷	有效灌溉面积	2009
重庆市	658.857	千公顷	有效灌溉面积	2008
重庆市	633.67	千公顷	有效灌溉面积	2007
重庆市	621.32	千公顷	有效灌溉面积	2006
重庆市	618.09	千公顷	有效灌溉面积	2005
重庆市	616.79	千公顷	有效灌溉面积	2004
重庆市	649.69	千公顷	有效灌溉面积	2003
四川省	0.0	千公顷	有效灌溉面积	2022
四川省	2992.2	千公顷	有效灌溉面积	2021
四川省	2992.236	千公顷	有效灌溉面积	2020
四川省	2954.094	千公顷	有效灌溉面积	2019
四川省	2932.544	千公顷	有效灌溉面积	2018
四川省	2873.1	千公顷	有效灌溉面积	2017
四川省	2813.55	千公顷	有效灌溉面积	2016
四川省	2735.0857	千公顷	有效灌溉面积	2015
四川省	2666.323	千公顷	有效灌溉面积	2014
四川省	2616.538	千公顷	有效灌溉面积	2013
四川省	2662.65	千公顷	有效灌溉面积	2012
四川省	2600.75	千公顷	有效灌溉面积	2011
四川省	2553.106	千公顷	有效灌溉面积	2010
四川省	2523.656	千公顷	有效灌溉面积	2009
四川省	2506.692	千公顷	有效灌溉面积	2008
四川省	2499.8	千公顷	有效灌溉面积	2007
四川省	2486.99	千公顷	有效灌溉面积	2006
四川省	2508.25	千公顷	有效灌溉面积	2005
四川省	2503.25	千公顷	有效灌溉面积	2004
四川省	2503.15	千公顷	有效灌溉面积	2003
贵州省	0.0	千公顷	有效灌溉面积	2022
贵州省	1165.5	千公顷	有效灌溉面积	2021
贵州省	1165.491	千公顷	有效灌溉面积	2020
贵州省	1153.99	千公顷	有效灌溉面积	2019
贵州省	1132.243	千公顷	有效灌溉面积	2018
贵州省	1114.12	千公顷	有效灌溉面积	2017
贵州省	1088.07	千公顷	有效灌溉面积	2016
贵州省	1065.431669	千公顷	有效灌溉面积	2015
贵州省	981.834025	千公顷	有效灌溉面积	2014
贵州省	926.904001	千公顷	有效灌溉面积	2013
贵州省	1214.57	千公顷	有效灌溉面积	2012
贵州省	1201.192	千公顷	有效灌溉面积	2011
贵州省	1131.7209	千公顷	有效灌溉面积	2010
贵州省	1016.0367	千公顷	有效灌溉面积	2009
贵州省	917.4329	千公顷	有效灌溉面积	2008
贵州省	779.66	千公顷	有效灌溉面积	2007
贵州省	738.31	千公顷	有效灌溉面积	2006
贵州省	711.64	千公顷	有效灌溉面积	2005
贵州省	692.86	千公顷	有效灌溉面积	2004
贵州省	682.71	千公顷	有效灌溉面积	2003
云南省	0.0	千公顷	有效灌溉面积	2022
云南省	1978.1	千公顷	有效灌溉面积	2021
云南省	1978.07	千公顷	有效灌溉面积	2020
云南省	1922.492	千公顷	有效灌溉面积	2019
云南省	1898.074	千公顷	有效灌溉面积	2018
云南省	1851.42	千公顷	有效灌溉面积	2017
云南省	1809.39	千公顷	有效灌溉面积	2016
云南省	1757.7107	千公顷	有效灌溉面积	2015
云南省	1708.9671	千公顷	有效灌溉面积	2014
云南省	1660.2684	千公顷	有效灌溉面积	2013
云南省	1677.9	千公顷	有效灌溉面积	2012
云南省	1634.2394	千公顷	有效灌溉面积	2011
云南省	1588.4167	千公顷	有效灌溉面积	2010
云南省	1562.072	千公顷	有效灌溉面积	2009
云南省	1536.873	千公顷	有效灌溉面积	2008
云南省	1517.1	千公顷	有效灌溉面积	2007
云南省	1501.25	千公顷	有效灌溉面积	2006
云南省	1485.4	千公顷	有效灌溉面积	2005
云南省	1469.4	千公顷	有效灌溉面积	2004
云南省	1457.0	千公顷	有效灌溉面积	2003
西藏自治区	0.0	千公顷	有效灌溉面积	2022
西藏自治区	282.8	千公顷	有效灌溉面积	2021
西藏自治区	282.816	千公顷	有效灌溉面积	2020
西藏自治区	275.935	千公顷	有效灌溉面积	2019
西藏自治区	264.533	千公顷	有效灌溉面积	2018
西藏自治区	261.23	千公顷	有效灌溉面积	2017
西藏自治区	251.53	千公顷	有效灌溉面积	2016
西藏自治区	247.795	千公顷	有效灌溉面积	2015
西藏自治区	244.028583	千公顷	有效灌溉面积	2014
西藏自治区	239.274649	千公顷	有效灌溉面积	2013
西藏自治区	251.04	千公顷	有效灌溉面积	2012
西藏自治区	245.3112	千公顷	有效灌溉面积	2011
西藏自治区	237.0332	千公顷	有效灌溉面积	2010
西藏自治区	235.1486	千公顷	有效灌溉面积	2009
西藏自治区	220.6649	千公顷	有效灌溉面积	2008
西藏自治区	156.37	千公顷	有效灌溉面积	2007
西藏自治区	159.48	千公顷	有效灌溉面积	2006
西藏自治区	162.59	千公顷	有效灌溉面积	2005
西藏自治区	153.68	千公顷	有效灌溉面积	2004
西藏自治区	156.32	千公顷	有效灌溉面积	2003
陕西省	0.0	千公顷	有效灌溉面积	2022
陕西省	1336.8	千公顷	有效灌溉面积	2021
陕西省	1336.805	千公顷	有效灌溉面积	2020
陕西省	1285.159	千公顷	有效灌溉面积	2019
陕西省	1274.99	千公顷	有效灌溉面积	2018
陕西省	1263.09	千公顷	有效灌溉面积	2017
陕西省	1251.39	千公顷	有效灌溉面积	2016
陕西省	1236.77	千公顷	有效灌溉面积	2015
陕西省	1226.49	千公顷	有效灌溉面积	2014
陕西省	1209.944	千公顷	有效灌溉面积	2013
陕西省	1277.18	千公顷	有效灌溉面积	2012
陕西省	1274.344	千公顷	有效灌溉面积	2011
陕西省	1284.87	千公顷	有效灌溉面积	2010
陕西省	1293.336	千公顷	有效灌溉面积	2009
陕西省	1301.44302	千公顷	有效灌溉面积	2008
陕西省	1287.43	千公顷	有效灌溉面积	2007
陕西省	1312.21	千公顷	有效灌溉面积	2006
陕西省	1298.84	千公顷	有效灌溉面积	2005
陕西省	1296.84	千公顷	有效灌溉面积	2004
陕西省	1271.86	千公顷	有效灌溉面积	2003
甘肃省	0.0	千公顷	有效灌溉面积	2022
甘肃省	1338.6	千公顷	有效灌溉面积	2021
甘肃省	1338.597	千公顷	有效灌溉面积	2020
甘肃省	1328.855	千公顷	有效灌溉面积	2019
甘肃省	1337.541	千公顷	有效灌溉面积	2018
甘肃省	1331.43	千公顷	有效灌溉面积	2017
甘肃省	1317.51	千公顷	有效灌溉面积	2016
甘肃省	1306.7203	千公顷	有效灌溉面积	2015
甘肃省	1297.0619	千公顷	有效灌溉面积	2014
甘肃省	1284.0838	千公顷	有效灌溉面积	2013
甘肃省	1297.58	千公顷	有效灌溉面积	2012
甘肃省	1291.8227	千公顷	有效灌溉面积	2011
甘肃省	1278.4456	千公顷	有效灌溉面积	2010
甘肃省	1264.1713	千公顷	有效灌溉面积	2009
甘肃省	1254.7272	千公顷	有效灌溉面积	2008
甘肃省	1063.04	千公顷	有效灌溉面积	2007
甘肃省	1050.24	千公顷	有效灌溉面积	2006
甘肃省	1030.43	千公顷	有效灌溉面积	2005
甘肃省	1003.33	千公顷	有效灌溉面积	2004
甘肃省	994.44	千公顷	有效灌溉面积	2003
青海省	0.0	千公顷	有效灌溉面积	2022
青海省	219.2	千公顷	有效灌溉面积	2021
青海省	219.247	千公顷	有效灌溉面积	2020
青海省	213.327	千公顷	有效灌溉面积	2019
青海省	214.04	千公顷	有效灌溉面积	2018
青海省	206.61	千公顷	有效灌溉面积	2017
青海省	202.35	千公顷	有效灌溉面积	2016
青海省	196.988	千公顷	有效灌溉面积	2015
青海省	182.494	千公顷	有效灌溉面积	2014
青海省	186.895	千公顷	有效灌溉面积	2013
青海省	251.67	千公顷	有效灌溉面积	2012
青海省	251.67	千公顷	有效灌溉面积	2011
青海省	251.67	千公顷	有效灌溉面积	2010
青海省	251.67	千公顷	有效灌溉面积	2009
青海省	251.65	千公顷	有效灌溉面积	2008
青海省	176.59	千公顷	有效灌溉面积	2007
青海省	176.32	千公顷	有效灌溉面积	2006
青海省	176.5	千公顷	有效灌溉面积	2005
青海省	180.3	千公顷	有效灌溉面积	2004
青海省	181.73	千公顷	有效灌溉面积	2003
宁夏回族自治区	0.0	千公顷	有效灌溉面积	2022
宁夏回族自治区	552.5	千公顷	有效灌溉面积	2021
宁夏回族自治区	552.531	千公顷	有效灌溉面积	2020
宁夏回族自治区	538.286	千公顷	有效灌溉面积	2019
宁夏回族自治区	523.447	千公顷	有效灌溉面积	2018
宁夏回族自治区	511.45	千公顷	有效灌溉面积	2017
宁夏回族自治区	515.15	千公顷	有效灌溉面积	2016
宁夏回族自治区	506.53	千公顷	有效灌溉面积	2015
宁夏回族自治区	498.91	千公顷	有效灌溉面积	2014
宁夏回族自治区	498.56	千公顷	有效灌溉面积	2013
宁夏回族自治区	491.35	千公顷	有效灌溉面积	2012
宁夏回族自治区	477.59	千公顷	有效灌溉面积	2011
宁夏回族自治区	464.602	千公顷	有效灌溉面积	2010
宁夏回族自治区	453.55	千公顷	有效灌溉面积	2009
宁夏回族自治区	451.94	千公顷	有效灌溉面积	2008
宁夏回族自治区	426.2	千公顷	有效灌溉面积	2007
宁夏回族自治区	427.28	千公顷	有效灌溉面积	2006
宁夏回族自治区	423.533	千公顷	有效灌溉面积	2005
宁夏回族自治区	406.28	千公顷	有效灌溉面积	2004
宁夏回族自治区	413.19	千公顷	有效灌溉面积	2003
新疆维吾尔自治区	0.0	千公顷	有效灌溉面积	2022
新疆维吾尔自治区	4893.4	千公顷	有效灌溉面积	2021
新疆维吾尔自治区	4893.35	千公顷	有效灌溉面积	2020
新疆维吾尔自治区	4959.89	千公顷	有效灌溉面积	2019
新疆维吾尔自治区	4883.46	千公顷	有效灌溉面积	2018
新疆维吾尔自治区	4952.29	千公顷	有效灌溉面积	2017
新疆维吾尔自治区	4982.03	千公顷	有效灌溉面积	2016
新疆维吾尔自治区	4944.92	千公顷	有效灌溉面积	2015
新疆维吾尔自治区	4831.8914	千公顷	有效灌溉面积	2014
新疆维吾尔自治区	4769.8895	千公顷	有效灌溉面积	2013
新疆维吾尔自治区	4029.07	千公顷	有效灌溉面积	2012
新疆维吾尔自治区	3884.57	千公顷	有效灌溉面积	2011
新疆维吾尔自治区	3721.601	千公顷	有效灌溉面积	2010
新疆维吾尔自治区	3675.677	千公顷	有效灌溉面积	2009
新疆维吾尔自治区	3572.493	千公顷	有效灌溉面积	2008
新疆维吾尔自治区	3465.4	千公顷	有效灌溉面积	2007
新疆维吾尔自治区	3334.83	千公顷	有效灌溉面积	2006
新疆维吾尔自治区	3204.26	千公顷	有效灌溉面积	2005
新疆维吾尔自治区	3106.64	千公顷	有效灌溉面积	2004
新疆维吾尔自治区	3051.0	千公顷	有效灌溉面积	2003
北京市	0.0	万吨	农用化肥施用折纯量	2022
北京市	6.297146	万吨	农用化肥施用折纯量	2021
北京市	6.062617	万吨	农用化肥施用折纯量	2020
北京市	6.172743	万吨	农用化肥施用折纯量	2019
北京市	7.29341	万吨	农用化肥施用折纯量	2018
北京市	8.54937	万吨	农用化肥施用折纯量	2017
北京市	9.65297	万吨	农用化肥施用折纯量	2016
北京市	10.52843	万吨	农用化肥施用折纯量	2015
北京市	11.63976	万吨	农用化肥施用折纯量	2014
北京市	12.78089	万吨	农用化肥施用折纯量	2013
北京市	13.67	万吨	农用化肥施用折纯量	2012
北京市	13.84	万吨	农用化肥施用折纯量	2011
北京市	13.67	万吨	农用化肥施用折纯量	2010
北京市	13.82	万吨	农用化肥施用折纯量	2009
北京市	13.63	万吨	农用化肥施用折纯量	2008
北京市	13.98715	万吨	农用化肥施用折纯量	2007
北京市	14.84	万吨	农用化肥施用折纯量	2006
北京市	14.84	万吨	农用化肥施用折纯量	2005
北京市	14.46	万吨	农用化肥施用折纯量	2004
北京市	14.32	万吨	农用化肥施用折纯量	2003
天津市	0.0	万吨	农用化肥施用折纯量	2022
天津市	15.657834	万吨	农用化肥施用折纯量	2021
天津市	15.287268	万吨	农用化肥施用折纯量	2020
天津市	16.2390451	万吨	农用化肥施用折纯量	2019
天津市	16.9476113	万吨	农用化肥施用折纯量	2018
天津市	18.0098943	万吨	农用化肥施用折纯量	2017
天津市	21.7791	万吨	农用化肥施用折纯量	2016
天津市	21.779659	万吨	农用化肥施用折纯量	2015
天津市	23.27	万吨	农用化肥施用折纯量	2014
天津市	24.34	万吨	农用化肥施用折纯量	2013
天津市	24.45	万吨	农用化肥施用折纯量	2012
天津市	24.39	万吨	农用化肥施用折纯量	2011
天津市	25.54	万吨	农用化肥施用折纯量	2010
天津市	25.96	万吨	农用化肥施用折纯量	2009
天津市	25.88	万吨	农用化肥施用折纯量	2008
天津市	25.82	万吨	农用化肥施用折纯量	2007
天津市	24.555	万吨	农用化肥施用折纯量	2006
天津市	23.29	万吨	农用化肥施用折纯量	2005
天津市	22.85	万吨	农用化肥施用折纯量	2004
天津市	17.8	万吨	农用化肥施用折纯量	2003
河北省	0.0	万吨	农用化肥施用折纯量	2022
河北省	276.866449	万吨	农用化肥施用折纯量	2021
河北省	285.706572	万吨	农用化肥施用折纯量	2020
河北省	297.2687	万吨	农用化肥施用折纯量	2019
河北省	312.3959	万吨	农用化肥施用折纯量	2018
河北省	321.9959	万吨	农用化肥施用折纯量	2017
河北省	331.7876	万吨	农用化肥施用折纯量	2016
河北省	335.492	万吨	农用化肥施用折纯量	2015
河北省	335.61	万吨	农用化肥施用折纯量	2014
河北省	331.04	万吨	农用化肥施用折纯量	2013
河北省	329.33	万吨	农用化肥施用折纯量	2012
河北省	326.2786	万吨	农用化肥施用折纯量	2011
河北省	322.8615	万吨	农用化肥施用折纯量	2010
河北省	316.17	万吨	农用化肥施用折纯量	2009
河北省	312.4	万吨	农用化肥施用折纯量	2008
河北省	311.87	万吨	农用化肥施用折纯量	2007
河北省	304.89	万吨	农用化肥施用折纯量	2006
河北省	303.39	万吨	农用化肥施用折纯量	2005
河北省	289.88	万吨	农用化肥施用折纯量	2004
河北省	283.31	万吨	农用化肥施用折纯量	2003
山西省	0.0	万吨	农用化肥施用折纯量	2022
山西省	105.642374	万吨	农用化肥施用折纯量	2021
山西省	107.41	万吨	农用化肥施用折纯量	2020
山西省	108.40849	万吨	农用化肥施用折纯量	2019
山西省	109.61077	万吨	农用化肥施用折纯量	2018
山西省	111.998382	万吨	农用化肥施用折纯量	2017
山西省	117.071876	万吨	农用化肥施用折纯量	2016
山西省	118.54717	万吨	农用化肥施用折纯量	2015
山西省	119.613778	万吨	农用化肥施用折纯量	2014
山西省	121.0196	万吨	农用化肥施用折纯量	2013
山西省	118.2795	万吨	农用化肥施用折纯量	2012
山西省	114.5667	万吨	农用化肥施用折纯量	2011
山西省	110.36627	万吨	农用化肥施用折纯量	2010
山西省	104.32	万吨	农用化肥施用折纯量	2009
山西省	103.4042	万吨	农用化肥施用折纯量	2008
山西省	100.83	万吨	农用化肥施用折纯量	2007
山西省	98.265	万吨	农用化肥施用折纯量	2006
山西省	95.7	万吨	农用化肥施用折纯量	2005
山西省	93.44	万吨	农用化肥施用折纯量	2004
山西省	89.91	万吨	农用化肥施用折纯量	2003
内蒙古自治区	0.0	万吨	农用化肥施用折纯量	2022
内蒙古自治区	241.897715	万吨	农用化肥施用折纯量	2021
内蒙古自治区	207.694044	万吨	农用化肥施用折纯量	2020
内蒙古自治区	218.436632	万吨	农用化肥施用折纯量	2019
内蒙古自治区	222.6717687058	万吨	农用化肥施用折纯量	2018
内蒙古自治区	235.0396	万吨	农用化肥施用折纯量	2017
内蒙古自治区	234.642506	万吨	农用化肥施用折纯量	2016
内蒙古自治区	229.35	万吨	农用化肥施用折纯量	2015
内蒙古自治区	222.668178	万吨	农用化肥施用折纯量	2014
内蒙古自治区	202.4244	万吨	农用化肥施用折纯量	2013
内蒙古自治区	189.03518	万吨	农用化肥施用折纯量	2012
内蒙古自治区	176.9381748	万吨	农用化肥施用折纯量	2011
内蒙古自治区	177.24	万吨	农用化肥施用折纯量	2010
内蒙古自治区	171.4236	万吨	农用化肥施用折纯量	2009
内蒙古自治区	154.098	万吨	农用化肥施用折纯量	2008
内蒙古自治区	140.29	万吨	农用化肥施用折纯量	2007
内蒙古自治区	128.505	万吨	农用化肥施用折纯量	2006
内蒙古自治区	116.72	万吨	农用化肥施用折纯量	2005
内蒙古自治区	104.35	万吨	农用化肥施用折纯量	2004
内蒙古自治区	93.19	万吨	农用化肥施用折纯量	2003
辽宁省	0.0	万吨	农用化肥施用折纯量	2022
辽宁省	135.030264	万吨	农用化肥施用折纯量	2021
辽宁省	137.568069	万吨	农用化肥施用折纯量	2020
辽宁省	139.906175590826	万吨	农用化肥施用折纯量	2019
辽宁省	145.0245219512	万吨	农用化肥施用折纯量	2018
辽宁省	145.466042451	万吨	农用化肥施用折纯量	2017
辽宁省	148.057577874	万吨	农用化肥施用折纯量	2016
辽宁省	152.0869964368	万吨	农用化肥施用折纯量	2015
辽宁省	151.5501725624	万吨	农用化肥施用折纯量	2014
辽宁省	151.760633	万吨	农用化肥施用折纯量	2013
辽宁省	146.9018	万吨	农用化肥施用折纯量	2012
辽宁省	144.64	万吨	农用化肥施用折纯量	2011
辽宁省	140.0755	万吨	农用化肥施用折纯量	2010
辽宁省	133.6098	万吨	农用化肥施用折纯量	2009
辽宁省	128.7733	万吨	农用化肥施用折纯量	2008
辽宁省	127.47	万吨	农用化肥施用折纯量	2007
辽宁省	121.08	万吨	农用化肥施用折纯量	2006
辽宁省	119.86	万吨	农用化肥施用折纯量	2005
辽宁省	117.85	万吨	农用化肥施用折纯量	2004
辽宁省	112.62	万吨	农用化肥施用折纯量	2003
吉林省	0.0	万吨	农用化肥施用折纯量	2022
吉林省	222.999149	万吨	农用化肥施用折纯量	2021
吉林省	225.294537	万吨	农用化肥施用折纯量	2020
吉林省	227.05833542	万吨	农用化肥施用折纯量	2019
吉林省	228.296825	万吨	农用化肥施用折纯量	2018
吉林省	231.024658	万吨	农用化肥施用折纯量	2017
吉林省	233.607543	万吨	农用化肥施用折纯量	2016
吉林省	231.24	万吨	农用化肥施用折纯量	2015
吉林省	226.66	万吨	农用化肥施用折纯量	2014
吉林省	216.79	万吨	农用化肥施用折纯量	2013
吉林省	206.73	万吨	农用化肥施用折纯量	2012
吉林省	195.198972	万吨	农用化肥施用折纯量	2011
吉林省	182.8	万吨	农用化肥施用折纯量	2010
吉林省	174.18	万吨	农用化肥施用折纯量	2009
吉林省	163.843845	万吨	农用化肥施用折纯量	2008
吉林省	154.39	万吨	农用化肥施用折纯量	2007
吉林省	146.7	万吨	农用化肥施用折纯量	2006
吉林省	138.1	万吨	农用化肥施用折纯量	2005
吉林省	159.09	万吨	农用化肥施用折纯量	2004
吉林省	122.26	万吨	农用化肥施用折纯量	2003
黑龙江省	0.0	万吨	农用化肥施用折纯量	2022
黑龙江省	238.965617	万吨	农用化肥施用折纯量	2021
黑龙江省	224.216	万吨	农用化肥施用折纯量	2020
黑龙江省	223.26616	万吨	农用化肥施用折纯量	2019
黑龙江省	245.64	万吨	农用化肥施用折纯量	2018
黑龙江省	251.2	万吨	农用化肥施用折纯量	2017
黑龙江省	252.75	万吨	农用化肥施用折纯量	2016
黑龙江省	255.31	万吨	农用化肥施用折纯量	2015
黑龙江省	251.93	万吨	农用化肥施用折纯量	2014
黑龙江省	244.96	万吨	农用化肥施用折纯量	2013
黑龙江省	240.28	万吨	农用化肥施用折纯量	2012
黑龙江省	228.4366	万吨	农用化肥施用折纯量	2011
黑龙江省	214.8852	万吨	农用化肥施用折纯量	2010
黑龙江省	198.8724	万吨	农用化肥施用折纯量	2009
黑龙江省	180.73	万吨	农用化肥施用折纯量	2008
黑龙江省	175.2	万吨	农用化肥施用折纯量	2007
黑龙江省	162.2	万吨	农用化肥施用折纯量	2006
黑龙江省	150.92	万吨	农用化肥施用折纯量	2005
黑龙江省	143.81	万吨	农用化肥施用折纯量	2004
黑龙江省	125.7	万吨	农用化肥施用折纯量	2003
上海市	0.0	万吨	农用化肥施用折纯量	2022
上海市	6.59378	万吨	农用化肥施用折纯量	2021
上海市	6.89365107060394	万吨	农用化肥施用折纯量	2020
上海市	7.53282277118534	万吨	农用化肥施用折纯量	2019
上海市	8.37	万吨	农用化肥施用折纯量	2018
上海市	8.89630869242995	万吨	农用化肥施用折纯量	2017
上海市	9.1301250565	万吨	农用化肥施用折纯量	2016
上海市	9.91726643	万吨	农用化肥施用折纯量	2015
上海市	10.153844587078	万吨	农用化肥施用折纯量	2014
上海市	10.7833	万吨	农用化肥施用折纯量	2013
上海市	10.99	万吨	农用化肥施用折纯量	2012
上海市	11.97	万吨	农用化肥施用折纯量	2011
上海市	11.84	万吨	农用化肥施用折纯量	2010
上海市	12.56	万吨	农用化肥施用折纯量	2009
上海市	14.32	万吨	农用化肥施用折纯量	2008
上海市	14.08	万吨	农用化肥施用折纯量	2007
上海市	14.53	万吨	农用化肥施用折纯量	2006
上海市	14.44	万吨	农用化肥施用折纯量	2005
上海市	15.02	万吨	农用化肥施用折纯量	2004
上海市	15.87	万吨	农用化肥施用折纯量	2003
江苏省	0.0	万吨	农用化肥施用折纯量	2022
江苏省	275.555099	万吨	农用化肥施用折纯量	2021
江苏省	280.75	万吨	农用化肥施用折纯量	2020
江苏省	286.21	万吨	农用化肥施用折纯量	2019
江苏省	292.45	万吨	农用化肥施用折纯量	2018
江苏省	303.8503	万吨	农用化肥施用折纯量	2017
江苏省	312.52	万吨	农用化肥施用折纯量	2016
江苏省	319.99	万吨	农用化肥施用折纯量	2015
江苏省	323.61	万吨	农用化肥施用折纯量	2014
江苏省	326.83	万吨	农用化肥施用折纯量	2013
江苏省	330.95	万吨	农用化肥施用折纯量	2012
江苏省	337.21	万吨	农用化肥施用折纯量	2011
江苏省	341.11	万吨	农用化肥施用折纯量	2010
江苏省	344.0024	万吨	农用化肥施用折纯量	2009
江苏省	340.76	万吨	农用化肥施用折纯量	2008
江苏省	342.03	万吨	农用化肥施用折纯量	2007
江苏省	342.01	万吨	农用化肥施用折纯量	2006
江苏省	340.81	万吨	农用化肥施用折纯量	2005
江苏省	336.8	万吨	农用化肥施用折纯量	2004
江苏省	334.67	万吨	农用化肥施用折纯量	2003
浙江省	0.0	万吨	农用化肥施用折纯量	2022
浙江省	68.263887	万吨	农用化肥施用折纯量	2021
浙江省	69.6111	万吨	农用化肥施用折纯量	2020
浙江省	72.5007	万吨	农用化肥施用折纯量	2019
浙江省	77.761	万吨	农用化肥施用折纯量	2018
浙江省	82.6301	万吨	农用化肥施用折纯量	2017
浙江省	84.4772	万吨	农用化肥施用折纯量	2016
浙江省	87.5237	万吨	农用化肥施用折纯量	2015
浙江省	89.617	万吨	农用化肥施用折纯量	2014
浙江省	92.4278	万吨	农用化肥施用折纯量	2013
浙江省	92.1505	万吨	农用化肥施用折纯量	2012
浙江省	92.07	万吨	农用化肥施用折纯量	2011
浙江省	92.2	万吨	农用化肥施用折纯量	2010
浙江省	93.5959	万吨	农用化肥施用折纯量	2009
浙江省	92.98	万吨	农用化肥施用折纯量	2008
浙江省	92.82	万吨	农用化肥施用折纯量	2007
浙江省	93.98	万吨	农用化肥施用折纯量	2006
浙江省	94.27	万吨	农用化肥施用折纯量	2005
浙江省	93.34	万吨	农用化肥施用折纯量	2004
浙江省	90.38	万吨	农用化肥施用折纯量	2003
